Local time,Ask,Bid
17.02.2021 20:47:33.162 GMT+0200,76.262,76.238
17.02.2021 20:47:33.475 GMT+0200,76.253,76.237
17.02.2021 20:47:33.745 GMT+0200,76.263,76.237
17.02.2021 20:47:33.943 GMT+0200,76.253,76.237
17.02.2021 20:47:35.800 GMT+0200,76.262,76.238
17.02.2021 20:47:36.469 GMT+0200,76.252,76.238
17.02.2021 20:47:41.300 GMT+0200,76.262,76.238
17.02.2021 20:47:41.401 GMT+0200,76.253,76.237
17.02.2021 20:47:42.853 GMT+0200,76.262,76.238
17.02.2021 20:47:45.493 GMT+0200,76.252,76.238
17.02.2021 20:47:45.543 GMT+0200,76.262,76.238
17.02.2021 20:47:47.127 GMT+0200,76.252,76.238
17.02.2021 20:47:48.202 GMT+0200,76.263,76.237
17.02.2021 20:47:56.267 GMT+0200,76.263,76.247
17.02.2021 20:49:01.380 GMT+0200,76.253,76.247
17.02.2021 20:49:01.430 GMT+0200,76.253,76.237
17.02.2021 20:50:07.889 GMT+0200,76.262,76.238
17.02.2021 20:50:07.950 GMT+0200,76.253,76.237
17.02.2021 20:50:12.157 GMT+0200,76.263,76.237
17.02.2021 20:50:12.207 GMT+0200,76.252,76.238
17.02.2021 20:50:12.670 GMT+0200,76.262,76.238
17.02.2021 20:50:12.756 GMT+0200,76.252,76.238
17.02.2021 20:50:14.435 GMT+0200,76.263,76.237
17.02.2021 20:50:14.492 GMT+0200,76.253,76.237
17.02.2021 20:50:14.863 GMT+0200,76.262,76.238
17.02.2021 20:50:14.979 GMT+0200,76.252,76.238
17.02.2021 20:50:16.134 GMT+0200,76.262,76.238
17.02.2021 20:50:16.477 GMT+0200,76.252,76.238
17.02.2021 20:51:04.192 GMT+0200,76.252,76.248
17.02.2021 20:51:04.242 GMT+0200,76.263,76.247
17.02.2021 20:51:56.014 GMT+0200,76.273,76.257
17.02.2021 20:52:28.144 GMT+0200,76.273,76.267
17.02.2021 20:52:28.194 GMT+0200,76.282,76.268
17.02.2021 20:52:32.812 GMT+0200,76.293,76.267
17.02.2021 20:52:32.862 GMT+0200,76.292,76.278
17.02.2021 20:52:33.165 GMT+0200,76.292,76.268
17.02.2021 20:52:33.368 GMT+0200,76.292,76.278
17.02.2021 20:52:33.938 GMT+0200,76.292,76.268
17.02.2021 20:52:34.139 GMT+0200,76.293,76.277
17.02.2021 20:52:34.451 GMT+0200,76.292,76.268
17.02.2021 20:52:35.497 GMT+0200,76.293,76.277
17.02.2021 20:52:40.259 GMT+0200,76.293,76.267
17.02.2021 20:52:40.536 GMT+0200,76.293,76.277
17.02.2021 20:52:40.714 GMT+0200,76.292,76.268
17.02.2021 20:52:42.382 GMT+0200,76.292,76.278
17.02.2021 20:52:46.425 GMT+0200,76.293,76.267
17.02.2021 20:52:49.728 GMT+0200,76.292,76.278
17.02.2021 20:52:59.413 GMT+0200,76.303,76.277
17.02.2021 20:52:59.624 GMT+0200,76.292,76.278
17.02.2021 20:53:07.066 GMT+0200,76.302,76.288
17.02.2021 20:53:21.744 GMT+0200,76.302,76.298
17.02.2021 20:53:21.794 GMT+0200,76.312,76.298
17.02.2021 20:53:51.517 GMT+0200,76.312,76.288
17.02.2021 20:53:57.115 GMT+0200,76.313,76.297
17.02.2021 20:54:01.926 GMT+0200,76.313,76.287
17.02.2021 20:54:16.126 GMT+0200,76.303,76.287
17.02.2021 20:55:46.471 GMT+0200,76.303,76.277
17.02.2021 20:55:48.228 GMT+0200,76.292,76.278
17.02.2021 20:56:26.852 GMT+0200,76.303,76.277
17.02.2021 20:56:28.677 GMT+0200,76.303,76.287
17.02.2021 20:56:55.065 GMT+0200,76.303,76.297
17.02.2021 20:56:55.116 GMT+0200,76.312,76.298
17.02.2021 20:57:19.848 GMT+0200,76.303,76.287
17.02.2021 20:58:23.908 GMT+0200,76.303,76.277
17.02.2021 20:58:36.661 GMT+0200,76.302,76.288
17.02.2021 20:58:37.276 GMT+0200,76.302,76.278
17.02.2021 20:58:41.647 GMT+0200,76.302,76.288
17.02.2021 20:58:41.848 GMT+0200,76.303,76.277
17.02.2021 20:58:42.151 GMT+0200,76.303,76.287
17.02.2021 20:58:42.687 GMT+0200,76.302,76.278
17.02.2021 20:58:43.660 GMT+0200,76.303,76.287
17.02.2021 20:58:43.975 GMT+0200,76.303,76.277
17.02.2021 20:58:49.193 GMT+0200,76.293,76.277
17.02.2021 20:58:49.362 GMT+0200,76.293,76.267
17.02.2021 20:58:49.413 GMT+0200,76.293,76.277
17.02.2021 20:58:49.589 GMT+0200,76.293,76.267
17.02.2021 20:58:49.884 GMT+0200,76.282,76.268
17.02.2021 20:58:59.015 GMT+0200,76.273,76.257
17.02.2021 20:59:03.681 GMT+0200,76.262,76.248
17.02.2021 20:59:03.831 GMT+0200,76.253,76.237
17.02.2021 20:59:04.270 GMT+0200,76.263,76.247
17.02.2021 20:59:10.638 GMT+0200,76.273,76.257
17.02.2021 20:59:18.599 GMT+0200,76.262,76.248
17.02.2021 20:59:18.701 GMT+0200,76.272,76.258
17.02.2021 20:59:19.099 GMT+0200,76.272,76.248
17.02.2021 20:59:19.168 GMT+0200,76.263,76.247
17.02.2021 20:59:19.497 GMT+0200,76.272,76.258
17.02.2021 20:59:23.598 GMT+0200,76.263,76.247
17.02.2021 20:59:23.975 GMT+0200,76.272,76.248
17.02.2021 20:59:24.025 GMT+0200,76.262,76.248
17.02.2021 20:59:25.877 GMT+0200,76.273,76.257
17.02.2021 20:59:31.049 GMT+0200,76.263,76.257
17.02.2021 20:59:31.099 GMT+0200,76.262,76.248
17.02.2021 20:59:33.157 GMT+0200,76.272,76.258
17.02.2021 20:59:33.598 GMT+0200,76.272,76.248
17.02.2021 20:59:36.495 GMT+0200,76.262,76.248
17.02.2021 20:59:39.443 GMT+0200,76.273,76.247
17.02.2021 20:59:39.830 GMT+0200,76.263,76.247
17.02.2021 20:59:40.044 GMT+0200,76.273,76.247
17.02.2021 20:59:41.401 GMT+0200,76.263,76.247
17.02.2021 20:59:41.617 GMT+0200,76.273,76.247
17.02.2021 20:59:42.038 GMT+0200,76.262,76.248
17.02.2021 20:59:42.809 GMT+0200,76.273,76.247
17.02.2021 20:59:42.860 GMT+0200,76.272,76.258
17.02.2021 20:59:43.154 GMT+0200,76.262,76.258
17.02.2021 20:59:43.205 GMT+0200,76.262,76.248
17.02.2021 20:59:43.786 GMT+0200,76.272,76.248
17.02.2021 20:59:45.525 GMT+0200,76.273,76.257
17.02.2021 20:59:45.966 GMT+0200,76.272,76.248
17.02.2021 20:59:49.058 GMT+0200,76.273,76.257
17.02.2021 20:59:54.746 GMT+0200,76.272,76.248
17.02.2021 20:59:56.805 GMT+0200,76.263,76.247
17.02.2021 20:59:57.025 GMT+0200,76.272,76.248
17.02.2021 21:00:04.057 GMT+0200,76.273,76.257
17.02.2021 21:00:04.107 GMT+0200,76.283,76.257
17.02.2021 21:00:04.295 GMT+0200,76.293,76.257
17.02.2021 21:00:06.678 GMT+0200,76.292,76.248
17.02.2021 21:00:15.740 GMT+0200,76.282,76.258
17.02.2021 21:00:21.843 GMT+0200,76.282,76.268
17.02.2021 21:00:30.611 GMT+0200,76.293,76.267
17.02.2021 21:00:30.722 GMT+0200,76.292,76.278
17.02.2021 21:00:31.680 GMT+0200,76.292,76.268
17.02.2021 21:00:31.965 GMT+0200,76.292,76.278
17.02.2021 21:00:34.671 GMT+0200,76.292,76.268
17.02.2021 21:00:34.807 GMT+0200,76.292,76.278
17.02.2021 21:00:34.907 GMT+0200,76.292,76.268
17.02.2021 21:00:39.271 GMT+0200,76.283,76.267
17.02.2021 21:00:39.321 GMT+0200,76.292,76.268
17.02.2021 21:00:41.153 GMT+0200,76.293,76.277
17.02.2021 21:00:41.856 GMT+0200,76.292,76.268
17.02.2021 21:00:42.146 GMT+0200,76.293,76.277
17.02.2021 21:00:42.395 GMT+0200,76.292,76.268
17.02.2021 21:00:43.514 GMT+0200,76.293,76.277
17.02.2021 21:00:43.702 GMT+0200,76.292,76.268
17.02.2021 21:00:44.552 GMT+0200,76.293,76.277
17.02.2021 21:00:45.629 GMT+0200,76.293,76.267
17.02.2021 21:00:46.737 GMT+0200,76.292,76.278
17.02.2021 21:00:47.003 GMT+0200,76.293,76.267
17.02.2021 21:00:47.993 GMT+0200,76.292,76.278
17.02.2021 21:00:48.043 GMT+0200,76.292,76.268
17.02.2021 21:00:48.150 GMT+0200,76.293,76.277
17.02.2021 21:00:51.582 GMT+0200,76.283,76.267
17.02.2021 21:00:51.632 GMT+0200,76.293,76.267
17.02.2021 21:00:51.685 GMT+0200,76.293,76.277
17.02.2021 21:00:51.993 GMT+0200,76.293,76.267
17.02.2021 21:00:52.976 GMT+0200,76.282,76.268
17.02.2021 21:00:56.036 GMT+0200,76.293,76.267
17.02.2021 21:01:00.366 GMT+0200,76.282,76.268
17.02.2021 21:01:02.292 GMT+0200,76.292,76.268
17.02.2021 21:01:02.625 GMT+0200,76.283,76.267
17.02.2021 21:01:03.021 GMT+0200,76.273,76.257
17.02.2021 21:01:03.284 GMT+0200,76.283,76.257
17.02.2021 21:01:03.334 GMT+0200,76.273,76.257
17.02.2021 21:01:03.448 GMT+0200,76.282,76.258
17.02.2021 21:01:04.080 GMT+0200,76.282,76.268
17.02.2021 21:01:04.232 GMT+0200,76.283,76.257
17.02.2021 21:01:06.077 GMT+0200,76.273,76.257
17.02.2021 21:01:06.127 GMT+0200,76.283,76.257
17.02.2021 21:01:09.602 GMT+0200,76.283,76.267
17.02.2021 21:01:09.703 GMT+0200,76.283,76.257
17.02.2021 21:01:09.765 GMT+0200,76.273,76.257
17.02.2021 21:01:09.815 GMT+0200,76.282,76.258
17.02.2021 21:01:10.594 GMT+0200,76.272,76.258
17.02.2021 21:01:10.645 GMT+0200,76.283,76.257
17.02.2021 21:01:10.695 GMT+0200,76.282,76.268
17.02.2021 21:01:10.745 GMT+0200,76.292,76.268
17.02.2021 21:01:11.339 GMT+0200,76.283,76.267
17.02.2021 21:01:12.891 GMT+0200,76.292,76.278
17.02.2021 21:01:13.003 GMT+0200,76.292,76.268
17.02.2021 21:01:13.111 GMT+0200,76.282,76.268
17.02.2021 21:01:13.161 GMT+0200,76.292,76.268
17.02.2021 21:01:13.711 GMT+0200,76.283,76.267
17.02.2021 21:01:14.337 GMT+0200,76.292,76.268
17.02.2021 21:01:14.452 GMT+0200,76.293,76.277
17.02.2021 21:01:14.552 GMT+0200,76.293,76.267
17.02.2021 21:01:15.207 GMT+0200,76.283,76.267
17.02.2021 21:01:21.059 GMT+0200,76.283,76.257
17.02.2021 21:01:22.537 GMT+0200,76.282,76.268
17.02.2021 21:01:22.749 GMT+0200,76.283,76.257
17.02.2021 21:01:23.513 GMT+0200,76.292,76.278
17.02.2021 21:01:23.665 GMT+0200,76.293,76.267
17.02.2021 21:01:23.715 GMT+0200,76.283,76.267
17.02.2021 21:01:26.800 GMT+0200,76.282,76.278
17.02.2021 21:01:26.850 GMT+0200,76.293,76.277
17.02.2021 21:01:26.963 GMT+0200,76.293,76.267
17.02.2021 21:01:27.057 GMT+0200,76.293,76.277
17.02.2021 21:01:27.107 GMT+0200,76.293,76.267
17.02.2021 21:01:31.866 GMT+0200,76.293,76.277
17.02.2021 21:01:32.045 GMT+0200,76.292,76.268
17.02.2021 21:01:33.428 GMT+0200,76.292,76.278
17.02.2021 21:01:33.529 GMT+0200,76.292,76.268
17.02.2021 21:01:33.929 GMT+0200,76.293,76.277
17.02.2021 21:01:34.238 GMT+0200,76.292,76.268
17.02.2021 21:01:34.425 GMT+0200,76.292,76.278
17.02.2021 21:01:34.704 GMT+0200,76.292,76.268
17.02.2021 21:01:34.805 GMT+0200,76.292,76.278
17.02.2021 21:01:35.859 GMT+0200,76.292,76.268
17.02.2021 21:01:35.929 GMT+0200,76.292,76.278
17.02.2021 21:01:37.051 GMT+0200,76.302,76.278
17.02.2021 21:01:37.118 GMT+0200,76.293,76.277
17.02.2021 21:01:37.269 GMT+0200,76.303,76.287
17.02.2021 21:01:37.319 GMT+0200,76.303,76.277
17.02.2021 21:01:37.541 GMT+0200,76.292,76.278
17.02.2021 21:01:37.926 GMT+0200,76.303,76.287
17.02.2021 21:01:38.036 GMT+0200,76.302,76.278
17.02.2021 21:01:39.101 GMT+0200,76.313,76.297
17.02.2021 21:01:39.151 GMT+0200,76.313,76.287
17.02.2021 21:01:39.202 GMT+0200,76.313,76.297
17.02.2021 21:01:39.302 GMT+0200,76.313,76.287
17.02.2021 21:01:39.760 GMT+0200,76.303,76.287
17.02.2021 21:01:39.907 GMT+0200,76.312,76.298
17.02.2021 21:01:39.957 GMT+0200,76.312,76.288
17.02.2021 21:01:40.273 GMT+0200,76.313,76.297
17.02.2021 21:01:40.374 GMT+0200,76.313,76.287
17.02.2021 21:01:41.616 GMT+0200,76.302,76.288
17.02.2021 21:01:41.954 GMT+0200,76.312,76.298
17.02.2021 21:01:42.110 GMT+0200,76.312,76.288
17.02.2021 21:01:42.210 GMT+0200,76.312,76.298
17.02.2021 21:01:42.261 GMT+0200,76.312,76.288
17.02.2021 21:01:42.312 GMT+0200,76.302,76.288
17.02.2021 21:01:43.027 GMT+0200,76.302,76.298
17.02.2021 21:01:43.078 GMT+0200,76.312,76.298
17.02.2021 21:01:43.143 GMT+0200,76.313,76.287
17.02.2021 21:01:43.430 GMT+0200,76.303,76.287
17.02.2021 21:01:43.661 GMT+0200,76.312,76.298
17.02.2021 21:01:43.778 GMT+0200,76.302,76.288
17.02.2021 21:01:43.885 GMT+0200,76.313,76.297
17.02.2021 21:01:43.936 GMT+0200,76.313,76.287
17.02.2021 21:01:47.773 GMT+0200,76.312,76.298
17.02.2021 21:01:49.204 GMT+0200,76.313,76.287
17.02.2021 21:01:49.307 GMT+0200,76.313,76.297
17.02.2021 21:01:56.967 GMT+0200,76.313,76.287
17.02.2021 21:01:57.396 GMT+0200,76.312,76.298
17.02.2021 21:02:26.764 GMT+0200,76.323,76.307
17.02.2021 21:02:33.237 GMT+0200,76.332,76.318
17.02.2021 21:02:33.732 GMT+0200,76.332,76.308
17.02.2021 21:02:34.402 GMT+0200,76.332,76.318
17.02.2021 21:02:41.170 GMT+0200,76.333,76.307
17.02.2021 21:02:45.002 GMT+0200,76.322,76.308
17.02.2021 21:02:49.342 GMT+0200,76.322,76.298
17.02.2021 21:02:49.392 GMT+0200,76.322,76.308
17.02.2021 21:02:53.266 GMT+0200,76.333,76.317
17.02.2021 21:02:53.543 GMT+0200,76.333,76.307
17.02.2021 21:02:53.620 GMT+0200,76.322,76.308
17.02.2021 21:02:55.216 GMT+0200,76.322,76.318
17.02.2021 21:02:55.267 GMT+0200,76.333,76.317
17.02.2021 21:02:55.471 GMT+0200,76.322,76.308
17.02.2021 21:02:56.649 GMT+0200,76.332,76.318
17.02.2021 21:02:58.046 GMT+0200,76.323,76.307
17.02.2021 21:03:02.671 GMT+0200,76.332,76.318
17.02.2021 21:03:06.706 GMT+0200,76.332,76.328
17.02.2021 21:03:06.756 GMT+0200,76.342,76.328
17.02.2021 21:03:08.047 GMT+0200,76.333,76.317
17.02.2021 21:03:08.645 GMT+0200,76.343,76.327
17.02.2021 21:03:08.834 GMT+0200,76.333,76.317
17.02.2021 21:03:20.625 GMT+0200,76.333,76.307
17.02.2021 21:03:20.676 GMT+0200,76.322,76.308
17.02.2021 21:03:23.871 GMT+0200,76.333,76.317
17.02.2021 21:03:23.921 GMT+0200,76.332,76.308
17.02.2021 21:03:23.972 GMT+0200,76.323,76.307
17.02.2021 21:03:24.846 GMT+0200,76.333,76.307
17.02.2021 21:03:24.909 GMT+0200,76.322,76.308
17.02.2021 21:03:25.253 GMT+0200,76.333,76.317
17.02.2021 21:03:25.650 GMT+0200,76.322,76.308
17.02.2021 21:03:26.130 GMT+0200,76.322,76.318
17.02.2021 21:03:26.181 GMT+0200,76.333,76.317
17.02.2021 21:03:34.863 GMT+0200,76.343,76.327
17.02.2021 21:03:36.314 GMT+0200,76.333,76.317
17.02.2021 21:03:36.415 GMT+0200,76.342,76.318
17.02.2021 21:03:36.465 GMT+0200,76.333,76.317
17.02.2021 21:03:44.362 GMT+0200,76.343,76.327
17.02.2021 21:03:48.119 GMT+0200,76.342,76.318
17.02.2021 21:03:48.888 GMT+0200,76.343,76.327
17.02.2021 21:03:49.549 GMT+0200,76.343,76.317
17.02.2021 21:03:49.966 GMT+0200,76.333,76.317
17.02.2021 21:03:56.757 GMT+0200,76.322,76.318
17.02.2021 21:03:56.808 GMT+0200,76.322,76.308
17.02.2021 21:03:57.821 GMT+0200,76.332,76.318
17.02.2021 21:03:57.951 GMT+0200,76.333,76.307
17.02.2021 21:03:58.623 GMT+0200,76.332,76.318
17.02.2021 21:04:00.820 GMT+0200,76.343,76.327
17.02.2021 21:04:01.837 GMT+0200,76.333,76.327
17.02.2021 21:04:01.887 GMT+0200,76.342,76.328
17.02.2021 21:04:01.988 GMT+0200,76.333,76.317
17.02.2021 21:04:03.312 GMT+0200,76.343,76.327
17.02.2021 21:04:03.463 GMT+0200,76.332,76.318
17.02.2021 21:04:05.156 GMT+0200,76.343,76.327
17.02.2021 21:04:05.480 GMT+0200,76.343,76.317
17.02.2021 21:04:05.541 GMT+0200,76.333,76.317
17.02.2021 21:04:09.968 GMT+0200,76.343,76.327
17.02.2021 21:04:10.183 GMT+0200,76.342,76.318
17.02.2021 21:04:10.303 GMT+0200,76.343,76.327
17.02.2021 21:04:10.407 GMT+0200,76.343,76.317
17.02.2021 21:04:10.508 GMT+0200,76.333,76.317
17.02.2021 21:04:16.216 GMT+0200,76.322,76.308
17.02.2021 21:04:26.611 GMT+0200,76.332,76.308
17.02.2021 21:04:26.782 GMT+0200,76.322,76.308
17.02.2021 21:04:27.682 GMT+0200,76.333,76.317
17.02.2021 21:04:30.802 GMT+0200,76.323,76.317
17.02.2021 21:04:30.852 GMT+0200,76.322,76.308
17.02.2021 21:04:31.572 GMT+0200,76.333,76.307
17.02.2021 21:04:31.623 GMT+0200,76.332,76.318
17.02.2021 21:04:34.558 GMT+0200,76.323,76.307
17.02.2021 21:04:35.105 GMT+0200,76.333,76.307
17.02.2021 21:04:35.297 GMT+0200,76.322,76.308
17.02.2021 21:04:35.448 GMT+0200,76.333,76.317
17.02.2021 21:04:37.385 GMT+0200,76.323,76.307
17.02.2021 21:04:38.328 GMT+0200,76.322,76.318
17.02.2021 21:04:38.379 GMT+0200,76.333,76.317
17.02.2021 21:04:38.479 GMT+0200,76.322,76.308
17.02.2021 21:04:40.415 GMT+0200,76.333,76.317
17.02.2021 21:04:40.543 GMT+0200,76.322,76.308
17.02.2021 21:04:47.734 GMT+0200,76.313,76.297
17.02.2021 21:04:49.985 GMT+0200,76.322,76.298
17.02.2021 21:04:50.086 GMT+0200,76.312,76.298
17.02.2021 21:04:50.287 GMT+0200,76.323,76.307
17.02.2021 21:04:50.437 GMT+0200,76.313,76.297
17.02.2021 21:04:52.080 GMT+0200,76.322,76.298
17.02.2021 21:04:52.130 GMT+0200,76.312,76.298
17.02.2021 21:04:52.250 GMT+0200,76.322,76.308
17.02.2021 21:04:52.351 GMT+0200,76.313,76.297
17.02.2021 21:04:52.859 GMT+0200,76.322,76.308
17.02.2021 21:04:53.250 GMT+0200,76.313,76.297
17.02.2021 21:04:55.085 GMT+0200,76.322,76.298
17.02.2021 21:04:55.135 GMT+0200,76.313,76.297
17.02.2021 21:04:55.367 GMT+0200,76.322,76.298
17.02.2021 21:04:55.965 GMT+0200,76.312,76.298
17.02.2021 21:04:57.256 GMT+0200,76.322,76.298
17.02.2021 21:04:57.711 GMT+0200,76.312,76.298
17.02.2021 21:05:00.574 GMT+0200,76.323,76.307
17.02.2021 21:05:00.675 GMT+0200,76.312,76.298
17.02.2021 21:05:00.825 GMT+0200,76.323,76.307
17.02.2021 21:05:00.976 GMT+0200,76.313,76.297
17.02.2021 21:05:03.435 GMT+0200,76.323,76.307
17.02.2021 21:05:03.655 GMT+0200,76.312,76.298
17.02.2021 21:05:05.485 GMT+0200,76.322,76.298
17.02.2021 21:05:05.591 GMT+0200,76.323,76.307
17.02.2021 21:05:09.753 GMT+0200,76.323,76.297
17.02.2021 21:05:09.905 GMT+0200,76.313,76.297
17.02.2021 21:05:11.262 GMT+0200,76.323,76.297
17.02.2021 21:05:11.313 GMT+0200,76.312,76.298
17.02.2021 21:05:17.484 GMT+0200,76.313,76.287
17.02.2021 21:05:17.556 GMT+0200,76.302,76.288
17.02.2021 21:05:20.511 GMT+0200,76.312,76.288
17.02.2021 21:05:20.654 GMT+0200,76.303,76.287
17.02.2021 21:05:20.754 GMT+0200,76.313,76.287
17.02.2021 21:05:21.129 GMT+0200,76.313,76.297
17.02.2021 21:05:21.773 GMT+0200,76.303,76.287
17.02.2021 21:05:23.652 GMT+0200,76.313,76.287
17.02.2021 21:05:23.702 GMT+0200,76.313,76.297
17.02.2021 21:05:24.084 GMT+0200,76.302,76.288
17.02.2021 21:05:24.422 GMT+0200,76.313,76.287
17.02.2021 21:05:24.833 GMT+0200,76.302,76.288
17.02.2021 21:05:25.145 GMT+0200,76.313,76.297
17.02.2021 21:05:26.920 GMT+0200,76.302,76.288
17.02.2021 21:05:30.063 GMT+0200,76.312,76.288
17.02.2021 21:05:30.213 GMT+0200,76.313,76.297
17.02.2021 21:05:30.325 GMT+0200,76.302,76.288
17.02.2021 21:05:30.375 GMT+0200,76.313,76.287
17.02.2021 21:05:30.950 GMT+0200,76.312,76.298
17.02.2021 21:05:31.100 GMT+0200,76.303,76.287
17.02.2021 21:05:31.272 GMT+0200,76.313,76.297
17.02.2021 21:05:55.793 GMT+0200,76.323,76.297
17.02.2021 21:05:55.843 GMT+0200,76.312,76.298
17.02.2021 21:05:57.400 GMT+0200,76.322,76.308
17.02.2021 21:06:00.122 GMT+0200,76.323,76.317
17.02.2021 21:06:00.173 GMT+0200,76.333,76.317
17.02.2021 21:06:00.826 GMT+0200,76.322,76.308
17.02.2021 21:06:03.739 GMT+0200,76.333,76.317
17.02.2021 21:06:04.864 GMT+0200,76.323,76.307
17.02.2021 21:06:06.968 GMT+0200,76.332,76.308
17.02.2021 21:06:07.399 GMT+0200,76.333,76.317
17.02.2021 21:06:07.499 GMT+0200,76.333,76.307
17.02.2021 21:06:07.549 GMT+0200,76.323,76.307
17.02.2021 21:06:07.650 GMT+0200,76.333,76.317
17.02.2021 21:06:07.719 GMT+0200,76.332,76.308
17.02.2021 21:06:07.834 GMT+0200,76.333,76.317
17.02.2021 21:06:07.937 GMT+0200,76.332,76.308
17.02.2021 21:06:07.987 GMT+0200,76.323,76.307
17.02.2021 21:06:08.088 GMT+0200,76.333,76.317
17.02.2021 21:06:08.293 GMT+0200,76.323,76.307
17.02.2021 21:06:08.443 GMT+0200,76.332,76.318
17.02.2021 21:06:09.442 GMT+0200,76.322,76.308
17.02.2021 21:06:15.506 GMT+0200,76.333,76.317
17.02.2021 21:06:15.657 GMT+0200,76.322,76.308
17.02.2021 21:06:15.981 GMT+0200,76.333,76.317
17.02.2021 21:06:16.132 GMT+0200,76.332,76.308
17.02.2021 21:06:16.370 GMT+0200,76.332,76.318
17.02.2021 21:06:17.158 GMT+0200,76.322,76.318
17.02.2021 21:06:17.208 GMT+0200,76.323,76.307
17.02.2021 21:06:18.073 GMT+0200,76.332,76.308
17.02.2021 21:06:18.215 GMT+0200,76.332,76.318
17.02.2021 21:06:18.369 GMT+0200,76.332,76.308
17.02.2021 21:06:21.186 GMT+0200,76.333,76.317
17.02.2021 21:06:22.125 GMT+0200,76.323,76.307
17.02.2021 21:06:24.046 GMT+0200,76.322,76.318
17.02.2021 21:06:24.096 GMT+0200,76.332,76.318
17.02.2021 21:06:24.983 GMT+0200,76.323,76.307
17.02.2021 21:06:28.100 GMT+0200,76.333,76.307
17.02.2021 21:06:30.897 GMT+0200,76.323,76.307
17.02.2021 21:06:33.137 GMT+0200,76.332,76.308
17.02.2021 21:06:33.532 GMT+0200,76.322,76.308
17.02.2021 21:06:43.964 GMT+0200,76.332,76.308
17.02.2021 21:06:44.330 GMT+0200,76.323,76.307
17.02.2021 21:06:55.926 GMT+0200,76.332,76.308
17.02.2021 21:06:58.488 GMT+0200,76.323,76.307
17.02.2021 21:06:58.907 GMT+0200,76.332,76.308
17.02.2021 21:07:03.677 GMT+0200,76.322,76.308
17.02.2021 21:07:16.692 GMT+0200,76.333,76.307
17.02.2021 21:07:18.374 GMT+0200,76.323,76.307
17.02.2021 21:07:24.702 GMT+0200,76.333,76.307
17.02.2021 21:07:29.616 GMT+0200,76.322,76.308
17.02.2021 21:07:32.623 GMT+0200,76.332,76.308
17.02.2021 21:07:33.373 GMT+0200,76.322,76.308
17.02.2021 21:07:55.827 GMT+0200,76.332,76.308
17.02.2021 21:08:01.066 GMT+0200,76.332,76.318
17.02.2021 21:08:17.287 GMT+0200,76.343,76.317
17.02.2021 21:08:17.353 GMT+0200,76.342,76.328
17.02.2021 21:08:32.675 GMT+0200,76.333,76.317
17.02.2021 21:08:36.727 GMT+0200,76.342,76.328
17.02.2021 21:08:37.239 GMT+0200,76.333,76.317
17.02.2021 21:08:38.168 GMT+0200,76.343,76.327
17.02.2021 21:08:38.347 GMT+0200,76.332,76.318
17.02.2021 21:08:38.397 GMT+0200,76.343,76.317
17.02.2021 21:08:38.460 GMT+0200,76.343,76.327
17.02.2021 21:08:38.868 GMT+0200,76.332,76.318
17.02.2021 21:08:39.501 GMT+0200,76.342,76.328
17.02.2021 21:08:39.651 GMT+0200,76.333,76.317
17.02.2021 21:08:49.880 GMT+0200,76.332,76.308
17.02.2021 21:08:53.251 GMT+0200,76.332,76.318
17.02.2021 21:09:03.459 GMT+0200,76.343,76.327
17.02.2021 21:09:07.848 GMT+0200,76.353,76.337
17.02.2021 21:09:07.952 GMT+0200,76.353,76.327
17.02.2021 21:09:08.212 GMT+0200,76.342,76.328
17.02.2021 21:09:15.648 GMT+0200,76.352,76.328
17.02.2021 21:09:16.712 GMT+0200,76.343,76.327
17.02.2021 21:09:17.332 GMT+0200,76.353,76.327
17.02.2021 21:09:17.382 GMT+0200,76.352,76.338
17.02.2021 21:09:24.122 GMT+0200,76.362,76.338
17.02.2021 21:09:24.374 GMT+0200,76.352,76.338
17.02.2021 21:09:35.710 GMT+0200,76.352,76.328
17.02.2021 21:09:36.784 GMT+0200,76.342,76.328
17.02.2021 21:09:38.148 GMT+0200,76.343,76.317
17.02.2021 21:09:38.873 GMT+0200,76.343,76.327
17.02.2021 21:09:53.889 GMT+0200,76.342,76.318
17.02.2021 21:09:54.348 GMT+0200,76.343,76.327
17.02.2021 21:09:55.212 GMT+0200,76.342,76.318
17.02.2021 21:09:57.633 GMT+0200,76.343,76.327
17.02.2021 21:10:03.444 GMT+0200,76.352,76.328
17.02.2021 21:10:03.923 GMT+0200,76.343,76.327
17.02.2021 21:10:12.740 GMT+0200,76.353,76.327
17.02.2021 21:10:14.370 GMT+0200,76.353,76.337
17.02.2021 21:10:14.780 GMT+0200,76.352,76.328
17.02.2021 21:10:14.830 GMT+0200,76.352,76.338
17.02.2021 21:10:14.932 GMT+0200,76.353,76.327
17.02.2021 21:10:15.451 GMT+0200,76.352,76.338
17.02.2021 21:10:15.566 GMT+0200,76.353,76.327
17.02.2021 21:10:15.790 GMT+0200,76.353,76.337
17.02.2021 21:10:15.841 GMT+0200,76.353,76.327
17.02.2021 21:10:16.348 GMT+0200,76.342,76.328
17.02.2021 21:10:25.105 GMT+0200,76.343,76.317
17.02.2021 21:10:26.084 GMT+0200,76.332,76.318
17.02.2021 21:10:28.521 GMT+0200,76.333,76.307
17.02.2021 21:10:30.168 GMT+0200,76.333,76.317
17.02.2021 21:10:30.826 GMT+0200,76.332,76.308
17.02.2021 21:10:31.257 GMT+0200,76.332,76.318
